"North_cor","East_cor","WaterSE","Code","Point","VertPrec"
1842398.27,6057593.963,7.897,"echo","6719",0.03076
1842399.291,6057595.069,7.895,"echo","6720",0.0301
1842400.699,6057595.763,7.842,"echo","6721",0.03034
1842401.904,6057596.777,7.849,"echo","6722",0.03064
1842403.186,6057598.207,7.9,"echo","6723",0.03039
1842404.644,6057599.208,7.818,"echo","6724",0.03031
1842406.008,6057600.16,7.833,"echo","6725",0.03033
1842407.335,6057601.547,7.811,"echo","6726",0.03035
1842408.699,6057602.654,7.829,"echo","6727",0.03038
1842410.119,6057603.534,7.843,"echo","6728",0.03021
1842411.389,6057604.668,7.881,"echo","6729",0.03016
1842412.89,6057605.468,7.856,"echo","6730",0.03026
1842414.406,6057605.832,7.86,"echo","6731",0.03044
1842415.62,6057606.266,7.909,"echo","6732",0.03027
1842416.751,6057606.688,7.924,"echo","6733",0.03036
1842418.255,6057607.365,7.861,"echo","6734",0.0305
1842419.684,6057607.944,7.927,"echo","6735",0.03083
1842421.139,6057608.352,7.936,"echo","6736",0.03045
1842422.635,6057609.055,8.015,"echo","6737",0.03174
1842423.803,6057609.913,8.044,"echo","6738",0.03257
1842424.615,6057611.063,8.016,"echo","6739",0.03345
1842425.332,6057612.02,7.995,"echo","6740",0.0346
1842426.155,6057613.461,7.883,"echo","6741",0.03319
1842427.223,6057614.453,7.905,"echo","6742",0.0301
1842428.53,6057615.307,7.877,"echo","6743",0.03029
1842429.691,6057616.596,7.794,"echo","6744",0.03102
1842430.414,6057618.127,7.878,"echo","6745",0.03052
1842431.349,6057619.518,7.926,"echo","6746",0.03062
1842432.366,6057620.579,7.968,"echo","6747",0.03023
1842433.748,6057621.534,7.918,"echo","6748",0.03041
1842434.864,6057622.396,7.937,"echo","6749",0.03131
1842435.836,6057623.222,7.963,"echo","6750",0.03046
1842436.879,6057623.918,7.908,"echo","6751",0.03112
1842437.823,6057624.535,7.946,"echo","6752",0.03054
1842438.997,6057625.686,7.882,"echo","6753",0.03045
1842440.129,6057627.517,7.956,"echo","6754",0.03068
1842441.025,6057628.961,8.012,"echo","6755",0.03066
1842442.285,6057630.204,7.903,"echo","6756",0.03055
1842443.621,6057631.265,7.875,"echo","6757",0.03161
1842444.916,6057632.205,7.877,"echo","6758",0.03053
1842446.239,6057633.006,7.824,"echo","6759",0.03049
1842447.212,6057633.837,7.884,"echo","6760",0.03041
1842448.176,6057634.488,7.886,"echo","6761",0.03023
1842449.319,6057634.701,7.818,"echo","6762",0.03156
1842450.259,6057635.008,7.87,"echo","6763",0.03226
1842451.177,6057634.924,7.839,"echo","6764",0.03034
1842452.828,6057635.512,7.87,"echo","6765",0.03288
1842454.457,6057636.088,7.81,"echo","6766",0.03146
1842455.812,6057636.637,7.842,"echo","6767",0.03057
1842456.946,6057637.197,7.904,"echo","6768",0.03071
1842458.082,6057637.39,7.823,"echo","6769",0.03085
1842459.533,6057638.149,7.84,"echo","6770",0.0305
1842460.553,6057638.924,7.911,"echo","6771",0.03032
1842461.166,6057639.747,7.926,"echo","6772",0.02975
1842462.162,6057640.029,7.868,"echo","6773",0.02961
1842464.436,6057641.816,7.867,"echo","6775",0.02995
1842465.406,6057642.775,7.868,"echo","6776",0.03008
1842466.258,6057643.398,7.891,"echo","6777",0.02963
1842466.84,6057644.351,7.898,"echo","6778",0.02972
1842467.371,6057645.046,7.864,"echo","6779",0.02957
1842468.293,6057645.666,7.836,"echo","6780",0.02958
1842469.214,6057646.271,7.791,"echo","6781",0.0296
1842469.657,6057646.876,7.823,"echo","6782",0.0296
1842469.838,6057647.526,7.847,"echo","6783",0.02968
1842469.989,6057647.953,7.84,"echo","6784",0.02972
1842470.327,6057648.289,7.897,"echo","6785",0.02964
1842470.917,6057648.093,7.756,"echo","6786",0.02992
1842471.345,6057648.436,7.851,"echo","6787",0.02966
1842472.447,6057649.41,7.764,"echo","6788",0.02967
1842473.59,6057650.363,7.852,"echo","6789",0.02986
1842475.208,6057650.419,7.784,"echo","6790",0.03032
1842476.649,6057650.659,7.773,"echo","6791",0.0297
1842478.436,6057651.535,7.837,"echo","6792",0.02971
1842479.986,6057652.172,7.844,"echo","6793",0.02981
1842481.33,6057652.743,7.825,"echo","6794",0.03004
1842482.815,6057652.86,7.837,"echo","6795",0.0298
1842484.217,6057652.893,7.819,"echo","6796",0.03005
1842485.505,6057652.538,7.856,"echo","6797",0.02994
1842486.504,6057652.21,7.899,"echo","6798",0.03015
1842487.168,6057651.899,7.877,"echo","6799",0.03025
1842487.339,6057651.559,7.79,"echo","6800",0.03022
1842487.429,6057651.518,7.897,"echo","6801",0.03023
1842487.351,6057651.47,7.868,"echo","6802",0.03006
1842487.653,6057651.903,7.877,"echo","6803",0.03008
1842487.487,6057652.612,7.854,"echo","6804",0.03061
1842486.915,6057653.675,7.795,"echo","6805",0.03034
1842487.076,6057654.786,7.824,"echo","6806",0.03021
1842487.19,6057655.982,7.791,"echo","6807",0.03016
1842487.596,6057657.046,7.86,"echo","6808",0.03018
1842487.66,6057658.063,7.785,"echo","6809",0.03019
1842488.212,6057659.058,7.852,"echo","6810",0.03021
1842488.383,6057660.078,7.769,"echo","6811",0.03022
1842488.764,6057660.891,7.809,"echo","6812",0.02995
1842489.594,6057661.269,7.807,"echo","6813",0.02997
1842490.631,6057661.573,7.828,"echo","6814",0.0298
1842491.311,6057662.076,7.826,"echo","6815",0.02981
1842491.643,6057662.716,7.778,"echo","6816",0.02988
1842492.277,6057663.505,7.807,"echo","6817",0.02991
1842493.345,6057664.465,7.881,"echo","6818",0.03017
1842494.241,6057665.059,7.858,"echo","6819",0.03041
1842495.469,6057664.85,7.85,"echo","6820",0.03017
1842496.352,6057664.482,7.83,"echo","6821",0.03021
1842496.832,6057664.008,7.862,"echo","6822",0.03024
1842497.36,6057663.84,7.9,"echo","6823",0.0304
1842497.458,6057663.751,7.882,"echo","6824",0.03028
1842497.185,6057664.05,7.954,"echo","6825",0.03137
1842496.968,6057664.96,7.976,"echo","6826",0.03232
1842496.53,6057665.543,7.919,"echo","6827",0.03066
1842496.576,6057666.215,7.828,"echo","6828",0.03044
1842497.771,6057667.346,7.862,"echo","6829",0.03054
1842498.729,6057668.58,7.917,"echo","6830",0.03004
1842499.883,6057669.001,7.899,"echo","6831",0.02989
1842501.324,6057669.162,7.83,"echo","6832",0.03105
1842502.92,6057670.259,7.863,"echo","6833",0.03003
1842504.637,6057670.875,7.918,"echo","6834",0.03005
1842506.205,6057671.179,7.859,"echo","6835",0.03014
1842507.873,6057672.224,7.863,"echo","6836",0.03008
1842509.411,6057673.482,7.866,"echo","6837",0.03027
1842510.726,6057674.341,7.908,"echo","6838",0.03094
1842512.046,6057674.907,7.931,"echo","6839",0.0303
1842513.379,6057675.386,7.86,"echo","6840",0.02992
1842514.515,6057676.153,7.827,"echo","6841",0.03
1842515.787,6057676.789,7.874,"echo","6842",0.03105
1842517.193,6057676.921,7.889,"echo","6843",0.03
1842518.028,6057676.752,7.804,"echo","6844",0.02993
1842518.358,6057676.77,7.905,"echo","6845",0.02994
1842518.599,6057676.319,7.86,"echo","6846",0.02995
1842518.986,6057676.062,7.865,"echo","6847",0.03074
1842520.536,6057675.602,7.906,"echo","6848",0.03053
1842521.699,6057674.984,7.834,"echo","6849",0.03076
1842522.796,6057674.513,7.81,"echo","6850",0.03186
1842523.721,6057674.002,7.922,"echo","6851",0.03104
1842524.409,6057673.569,7.88,"echo","6852",0.03065
1842525.259,6057673.674,7.946,"echo","6853",0.03098
1842525.895,6057673.869,7.903,"echo","6854",0.03158
1842526.577,6057674.657,7.95,"echo","6855",0.03138
1842526.58,6057675.062,7.945,"echo","6856",0.03166
1842525.924,6057675.169,7.881,"echo","6857",0.03194
1842525.393,6057675.937,7.922,"echo","6858",0.03169
1842524.608,6057676.471,7.839,"echo","6859",0.03161
1842524.156,6057677.185,7.864,"echo","6860",0.03091
1842524.754,6057678.315,7.844,"echo","6861",0.03081
1842525.381,6057679.88,7.872,"echo","6862",0.03077
1842526.11,6057680.749,7.869,"echo","6863",0.0308
1842527.488,6057681.039,7.834,"echo","6864",0.03095
1842528.826,6057681.955,7.871,"echo","6865",0.03132
1842530.229,6057682.944,7.889,"echo","6866",0.03089
1842531.926,6057683.532,7.808,"echo","6867",0.03115
1842533.426,6057684.276,7.886,"echo","6868",0.03112
1842535.068,6057685.55,7.864,"echo","6869",0.03096
1842536.771,6057686.447,7.858,"echo","6870",0.03132
1842538.514,6057687.1,7.893,"echo","6871",0.03118
1842541.69,6057687.734,7.852,"echo","6873",0.03104
1842543.073,6057687.978,7.833,"echo","6874",0.03064
1842544.654,6057688.366,7.926,"echo","6875",0.03094
1842546.025,6057688.534,7.866,"echo","6876",0.03102
1842547.522,6057688.832,7.884,"echo","6877",0.03037
1842549.196,6057689.2,7.883,"echo","6878",0.03019
1842550.692,6057689.1,7.799,"echo","6879",0.03043
1842551.997,6057689.133,7.886,"echo","6880",0.03038
1842553.137,6057689.078,7.9,"echo","6881",0.03036
1842554.163,6057689.062,7.916,"echo","6882",0.03048
1842555.134,6057689.122,7.93,"echo","6883",0.03053
1842556.309,6057689.161,7.932,"echo","6884",0.03087
1842557.589,6057689.17,7.835,"echo","6885",0.0321
1842558.5,6057688.996,7.873,"echo","6886",0.03148
1842559.166,6057688.765,7.861,"echo","6887",0.03171
1842560.139,6057688.462,7.851,"echo","6888",0.03186
1842560.954,6057688.203,7.858,"echo","6889",0.03194
1842561.934,6057688.041,7.878,"echo","6890",0.03235
1842562.77,6057687.882,7.872,"echo","6891",0.03226
1842563.433,6057688.107,7.861,"echo","6892",0.03239
1842563.924,6057688.751,7.913,"echo","6893",0.03054
1842564.273,6057689.677,7.821,"echo","6894",0.03069
1842564.39,6057690.471,7.855,"echo","6895",0.03077
1842565.018,6057690.771,7.898,"echo","6896",0.03083
1842565.92,6057690.984,7.843,"echo","6897",0.03102
1842566.218,6057691.237,7.902,"echo","6898",0.03095
1842565.893,6057691.232,7.914,"echo","6899",0.03122
1842565.522,6057691.26,7.852,"echo","6900",0.03107
1842565.127,6057691.251,7.847,"echo","6901",0.03124
1842564.903,6057691.37,7.813,"echo","6902",0.03117
1842564.748,6057691.582,7.846,"echo","6903",0.03121
1842564.739,6057691.718,7.902,"echo","6904",0.03088
1842565.191,6057691.525,7.862,"echo","6905",0.03091
1842565.662,6057691.934,7.855,"echo","6906",0.03093
1842565.9,6057691.977,7.801,"echo","6907",0.0313
1842565.483,6057691.857,7.905,"echo","6908",0.03117
1842565.648,6057691.582,7.895,"echo","6909",0.03122
1842566.013,6057691.969,7.873,"echo","6910",0.03127
1842566.641,6057691.779,7.873,"echo","6911",0.03131
1842566.931,6057691.077,7.802,"echo","6912",0.03135
1842566.772,6057691.35,7.821,"echo","6913",0.03139
1842566.976,6057691.626,7.841,"echo","6914",0.03142
1842567.344,6057691.528,7.83,"echo","6915",0.03146
1842567.526,6057691.421,7.885,"echo","6916",0.03152
1842567.734,6057691.487,7.822,"echo","6917",0.03112
1842568.132,6057692.264,7.842,"echo","6918",0.03113
1842568.376,6057692.889,7.808,"echo","6919",0.03169
1842569.044,6057692.96,7.762,"echo","6920",0.03162
1842570.153,6057692.675,7.914,"echo","6921",0.03025
1842571.067,6057692.516,7.878,"echo","6922",0.03214
1842572.014,6057692.775,7.789,"echo","6923",0.03826
1842572.926,6057693.489,7.831,"echo","6924",0.03257
1842574.267,6057693.37,7.843,"echo","6925",0.03047
1842575.525,6057693.202,7.853,"echo","6926",0.03034
1842577.097,6057693.573,7.754,"echo","6927",0.03196
1842578.562,6057694.077,7.877,"echo","6928",0.03185
1842579.866,6057694.565,7.839,"echo","6929",0.03146
1842581.065,6057694.88,7.837,"echo","6930",0.0307
1842582.256,6057695.042,7.84,"echo","6931",0.03052
1842583.537,6057694.978,7.798,"echo","6932",0.03081
1842584.779,6057695.322,7.806,"echo","6933",0.03164
1842585.935,6057696.007,7.816,"echo","6934",0.03084
1842586.984,6057696.469,7.846,"echo","6935",0.0308
1842587.68,6057696.917,7.894,"echo","6936",0.03041
1842588.453,6057697.571,7.859,"echo","6937",0.03043
1842589.184,6057698.297,7.973,"echo","6938",0.0307
1842589.901,6057698.743,7.957,"echo","6939",0.03036
1842590.863,6057699.072,7.88,"echo","6940",0.03052
1842591.685,6057700.014,7.813,"echo","6941",0.03282
1842592.477,6057700.832,7.87,"echo","6942",0.0393
1842593.195,6057702.043,7.922,"echo","6943",0.03637
1842594.061,6057702.906,7.947,"echo","6944",0.03126
1842594.869,6057703.811,7.889,"echo","6945",0.03124
1842595.597,6057704.768,7.918,"echo","6946",0.03171
1842596.012,6057705.626,7.925,"echo","6947",0.03226
1842595.942,6057706.529,7.872,"echo","6948",0.03298
1842595.734,6057707.659,7.903,"echo","6949",0.03151
1842596.271,6057708.736,7.936,"echo","6950",0.03156
1842597.065,6057709.622,7.979,"echo","6951",0.0322
1842598.161,6057710.343,7.851,"echo","6952",0.0321
1842599.271,6057710.85,7.75,"echo","6953",0.03222
1842600.149,6057711.449,7.82,"echo","6954",0.03127
1842601.106,6057712.546,7.889,"echo","6955",0.03134
1842602.187,6057713.272,7.884,"echo","6956",0.03109
1842603.265,6057713.758,7.942,"echo","6957",0.03135
1842604.132,6057714.117,7.931,"echo","6958",0.03146
1842605.718,6057714.982,7.815,"echo","6959",0.03192
1842607.333,6057715.81,7.94,"echo","6960",0.03239
1842609.139,6057715.428,7.805,"echo","6961",0.03234
1842610.599,6057715.197,7.8,"echo","6962",0.03168
1842611.75,6057715.137,7.799,"echo","6963",0.03239
1842612.733,6057715.082,7.827,"echo","6964",0.03216
1842613.651,6057715.055,7.837,"echo","6965",0.03073
1842614.545,6057715.102,7.832,"echo","6966",0.0304
1842615.496,6057715.75,7.892,"echo","6967",0.03113
1842616.17,6057716.567,7.866,"echo","6968",0.03134
1842616.721,6057717.202,7.896,"echo","6969",0.03165
1842617.974,6057718.006,7.882,"echo","6970",0.03198
1842619.23,6057718.791,7.944,"echo","6971",0.03223
1842620.393,6057719.003,7.938,"echo","6972",0.03268
1842621.653,6057718.943,7.816,"echo","6973",0.03155
1842622.648,6057719.298,7.815,"echo","6974",0.03203
1842623.1,6057720.159,7.801,"echo","6975",0.03386
1842623.486,6057720.691,7.952,"echo","6976",0.03118
1842624.112,6057720.778,7.915,"echo","6977",0.03077
1842624.949,6057720.487,7.916,"echo","6978",0.03082
1842625.596,6057720.39,7.885,"echo","6979",0.03119
1842626.286,6057720.644,7.887,"echo","6980",0.03158
1842627.107,6057720.962,7.888,"echo","6981",0.03046
1842628.089,6057720.612,7.846,"echo","6982",0.03159
1842628.906,6057720.574,7.787,"echo","6983",0.03063
1842629.654,6057720.581,7.856,"echo","6984",0.0307
1842630.287,6057720.682,7.863,"echo","6985",0.03098
1842630.941,6057720.896,7.859,"echo","6986",0.03049
1842631.543,6057721.804,7.855,"echo","6987",0.03092
1842631.811,6057722.576,7.877,"echo","6988",0.03092
1842632.016,6057723.551,7.895,"echo","6989",0.0305
1842632.014,6057724.238,7.863,"echo","6990",0.03049
1842632.53,6057725.581,7.788,"echo","6991",0.03067
1842633.063,6057726.981,7.798,"echo","6992",0.03138
1842634.347,6057727.661,7.912,"echo","6993",0.03061
1842635.706,6057728.21,7.85,"echo","6994",0.03064
1842636.861,6057728.547,7.821,"echo","6995",0.03062
1842637.548,6057728.466,7.89,"echo","6996",0.03077
1842637.681,6057728.667,7.858,"echo","6997",0.03047
1842637.909,6057728.241,7.906,"echo","6998",0.03047
1842638.003,6057727.6,7.804,"echo","6999",0.03071
1842638.392,6057727.461,7.808,"echo","7000",0.03124
1842639.931,6057727.294,7.724,"echo","7001",0.03101
1842641.485,6057727.097,7.825,"echo","7002",0.03067
1842642.813,6057726.727,7.868,"echo","7003",0.03066
1842643.972,6057726.285,7.885,"echo","7004",0.03092
1842645.004,6057725.811,7.834,"echo","7005",0.03086
1842645.926,6057725.353,7.852,"echo","7006",0.03092
1842646.601,6057724.912,7.906,"echo","7007",0.03178
1842647.034,6057724.286,7.873,"echo","7008",0.03074
1842647.83,6057723.74,7.77,"echo","7009",0.03135
1842648.764,6057723.219,7.837,"echo","7010",0.03064
1842649.515,6057722.712,7.904,"echo","7011",0.03086
1842650.346,6057722.422,7.874,"echo","7012",0.03098
1842651.372,6057722.595,7.87,"echo","7013",0.03158
1842651.459,6057722.912,7.843,"echo","7014",0.03077
1842651.365,6057723.44,7.896,"echo","7015",0.03059
1842651.434,6057724.382,7.886,"echo","7016",0.0306
1842651.56,6057725.387,7.92,"echo","7017",0.03067
1842651.502,6057726.413,7.752,"echo","7018",0.03078
1842651.668,6057727.678,7.862,"echo","7019",0.03081
1842651.416,6057728.633,7.771,"echo","7020",0.03061
1842651.909,6057729.524,7.787,"echo","7021",0.03061
1842652.61,6057730.403,7.883,"echo","7022",0.03078
1842653.317,6057729.919,7.828,"echo","7023",0.03081
1842654.053,6057729.524,7.824,"echo","7024",0.0308
1842655.163,6057729.226,7.816,"echo","7025",0.03064
1842655.976,6057729.176,7.779,"echo","7026",0.0307
1842656.387,6057729.967,7.897,"echo","7027",0.03064
1842656.504,6057730.117,7.828,"echo","7028",0.03082
1842655.931,6057729.829,7.784,"echo","7029",0.03082
1842654.619,6057729.477,7.803,"echo","7030",0.0309
1842653.984,6057729.411,7.728,"echo","7031",0.03065
1842654.642,6057729.604,7.728,"echo","7032",0.03065
1842655.58,6057729.765,7.837,"echo","7033",0.03065
1842656.38,6057729.112,7.849,"echo","7034",0.03065
1842657.079,6057729.02,7.737,"echo","7035",0.03073
1842657.196,6057729.87,7.851,"echo","7036",0.03071
1842656.528,6057729.888,7.847,"echo","7037",0.03066
1842655.618,6057729.676,7.764,"echo","7038",0.03066
1842654.971,6057729.762,7.806,"echo","7039",0.03066
1842655.134,6057730.638,7.811,"echo","7040",0.03088
1842654.837,6057731.584,7.842,"echo","7041",0.03102
1842654.358,6057732.036,7.801,"echo","7042",0.03083
1842653.799,6057733.094,7.762,"echo","7043",0.03067
1842652.885,6057734.201,7.866,"echo","7044",0.03087
1842653.802,6057735.181,7.753,"echo","7045",0.03076
1842654.513,6057736.054,7.904,"echo","7046",0.03076
1842655.844,6057736.76,7.87,"echo","7047",0.03075
1842656.9,6057737.279,7.869,"echo","7048",0.03076
1842658.025,6057737.54,7.795,"echo","7049",0.03074
1842658.852,6057737.961,7.807,"echo","7050",0.03109
1842658.921,6057737.594,7.763,"echo","7051",0.03069
1842658.523,6057737.664,7.804,"echo","7052",0.03068
1842658.059,6057737.381,7.822,"echo","7053",0.03068
1842657.662,6057737.208,7.754,"echo","7054",0.03068
1842658.932,6057736.719,7.756,"echo","7055",0.03068
1842660.376,6057736.07,7.831,"echo","7056",0.03075
1842661.543,6057735.084,7.808,"echo","7057",0.03068
1842663.055,6057734.168,7.786,"echo","7058",0.0309
1842663.634,6057733.166,7.799,"echo","7059",0.0309
1842663.563,6057733.374,7.82,"echo","7060",0.03087
1842663.338,6057734.221,7.793,"echo","7061",0.03069
1842663.289,6057735.439,7.837,"echo","7062",0.03069
1842662.787,6057736.286,7.742,"echo","7063",0.03069
1842662.488,6057737.138,7.84,"echo","7064",0.03069
1842662.322,6057738.071,7.839,"echo","7065",0.03069
1842662.264,6057738.876,7.808,"echo","7066",0.03104
1842663.41,6057739.836,7.819,"echo","7067",0.03092
1842664.43,6057740.106,7.86,"echo","7068",0.0307
1842665.433,6057739.352,7.793,"echo","7069",0.0307
1842666.905,6057739.023,7.804,"echo","7070",0.03077
1842668.265,6057738.608,7.829,"echo","7071",0.0307
1842669.574,6057738.847,7.83,"echo","7072",0.03086
1842670.696,6057738.982,7.841,"echo","7073",0.03077
1842671.804,6057738.479,7.783,"echo","7074",0.03071
1842673.12,6057738.541,7.782,"echo","7075",0.0308
1842674.898,6057739.227,7.775,"echo","7076",0.03104
1842676.444,6057739.759,7.817,"echo","7077",0.03171
1842677.778,6057740.288,7.859,"echo","7078",0.03074
1842678.934,6057740.681,7.845,"echo","7079",0.0309
1842680.063,6057741.02,7.854,"echo","7080",0.03082
1842680.899,6057741.611,7.836,"echo","7081",0.03083
1842681.115,6057742.448,7.866,"echo","7082",0.03093
1842681.105,6057742.789,7.882,"echo","7083",0.03125
1842681.581,6057742.691,7.861,"echo","7084",0.03047
1842682.458,6057742.338,7.844,"echo","7085",0.03065
1842683.257,6057742.438,7.87,"echo","7086",0.0305
1842684.065,6057743.03,7.899,"echo","7087",0.03069
1842684.599,6057743.348,7.892,"echo","7088",0.03052
1842685.028,6057743.426,7.856,"echo","7089",0.03079
1842685.354,6057743.567,7.891,"echo","7090",0.03215
1842685.855,6057743.956,7.798,"echo","7091",0.0309
1842686.553,6057744.787,7.802,"echo","7092",0.031
1842687.353,6057745.341,7.861,"echo","7093",0.03056
1842688.559,6057745.476,7.828,"echo","7094",0.03056
