"Point","North_cor","East_cor","BedSE","WaterSE","Depth_cor","Code","VertPrec"
"7752",1843116.949,6057824.655,10.65,7.677,2.323,"echo",0.08843
"7753",1843117.919,6057825.272,10.605,7.697,2.258,"echo",0.08971
"7754",1843118.661,6057826.481,10.644,7.671,2.323,"echo",0.08896
"7755",1843119.285,6057827.433,10.751,7.679,2.422,"echo",0.08935
"7756",1843119.651,6057828.297,10.804,7.634,2.52,"echo",0.08913
"7757",1843119.713,6057829.402,10.979,7.612,2.717,"echo",0.08943
"7759",1843120.59,6057831.101,11.103,7.638,2.815,"echo",0.08978
"7760",1843121.251,6057832.01,10.975,7.706,2.619,"echo",0.08856
"7761",1843121.215,6057833.194,10.573,7.698,2.225,"echo",0.08251
"7762",1843121.518,6057834.338,10.498,7.59,2.258,"echo",0.08265
"7763",1843121.434,6057835.407,10.614,7.608,2.356,"echo",0.08361
"7764",1843121.364,6057836.298,10.457,7.681,2.126,"echo",0.08603
"7765",1843121.152,6057836.914,10.609,7.833,2.126,"echo",0.08308
"7766",1843121.655,6057837.069,10.493,7.684,2.159,"echo",0.0826
"7768",1843123.075,6057836.712,10.756,7.684,2.422,"echo",0.08279
"7769",1843123.635,6057836.785,10.73,7.658,2.422,"echo",0.08384
"7770",1843123.501,6057837.521,10.358,7.647,2.061,"echo",0.08303
"7771",1843123.243,6057837.673,10.263,7.585,2.028,"echo",0.08272
"7772",1843122.955,6057836.83,10.444,7.635,2.159,"echo",0.08313
"7774",1843122.336,6057835.063,10.562,7.687,2.225,"echo",0.08491
"7775",1843122.058,6057834.134,10.569,7.694,2.225,"echo",0.0862
"7776",1843120.539,6057832.972,10.562,7.687,2.225,"echo",0.08248
"7777",1843119.914,6057832.504,10.679,7.673,2.356,"echo",0.08214
"7778",1843119.661,6057832.902,10.668,7.695,2.323,"echo",0.08194
"7779",1843119.293,6057833.385,10.532,7.624,2.258,"echo",0.08185
"7780",1843118.042,6057833.636,10.594,7.621,2.323,"echo",0.08214
"7781",1843116.999,6057833.919,10.229,7.715,1.864,"echo",0.08215
"7782",1843116.087,6057834.505,10.632,7.757,2.225,"echo",0.08231
"7783",1843115.308,6057835.16,10.554,7.646,2.258,"echo",0.08083
"7784",1843114.686,6057835.875,10.527,7.652,2.225,"echo",0.08123
"7785",1843114.258,6057836.783,10.495,7.686,2.159,"echo",0.08245
"7786",1843114.014,6057837.446,10.556,7.747,2.159,"echo",0.08296
"7787",1843113.781,6057838.016,10.567,7.758,2.159,"echo",0.08489
"7788",1843113.974,6057838.557,10.689,7.781,2.258,"echo",0.08619
"7789",1843114.362,6057838.959,10.38,7.571,2.159,"echo",0.08623
"7790",1843114.668,6057839.412,10.762,7.69,2.422,"echo",0.08664
"7791",1843115.134,6057839.584,10.91,7.74,2.52,"echo",0.08704
"7792",1843115.505,6057840.141,11.08,7.779,2.651,"echo",0.08334
"7793",1843115.806,6057840.852,11.296,7.732,2.914,"echo",0.08615
"7794",1843116.24,6057841.528,11.466,7.771,3.045,"echo",0.08691
"7795",1843116.625,6057842.24,11.552,7.791,3.111,"echo",0.08694
"7796",1843117.027,6057843.046,11.47,7.775,3.045,"echo",0.08727
"7797",1843117.371,6057843.775,11.323,7.628,3.045,"echo",0.08792
"7798",1843117.715,6057844.419,11.262,7.698,2.914,"echo",0.08801
"7799",1843118.043,6057845.082,11.315,7.751,2.914,"echo",0.08226
"7800",1843118.282,6057845.674,11.256,7.758,2.848,"echo",0.0849
"7874",1843101.202,6057827.097,10.581,7.608,2.323,"echo",0.0873
"7875",1843100.067,6057826.691,10.679,7.771,2.258,"echo",0.08628
"7876",1843098.849,6057826.716,10.712,7.837,2.225,"echo",0.08988
"7877",1843097.531,6057826.622,10.685,7.777,2.258,"echo",0.08597
"7878",1843096.354,6057826.29,10.61,7.735,2.225,"echo",0.08797
"7879",1843095.084,6057827.025,10.739,7.864,2.225,"echo",0.08574
"7880",1843094.243,6057827.394,10.627,7.654,2.323,"echo",0.08805
"7881",1843093.021,6057827.609,10.636,7.761,2.225,"echo",0.08833
"7890",1843079.826,6057830.384,11.097,8.025,2.422,"echo",0.08575
"7891",1843078.803,6057830.335,11.138,8.066,2.422,"echo",0.08915
"7892",1843077.535,6057830.972,11.043,8.135,2.258,"echo",0.088
"7893",1843076.024,6057830.774,10.957,8.049,2.258,"echo",0.08736
"7894",1843074.533,6057830.385,11.181,8.208,2.323,"echo",0.08736
"7895",1843073.523,6057829.875,11.197,8.224,2.323,"echo",0.08802
"7896",1843072.545,6057829.966,11.261,8.288,2.323,"echo",0.08774
"7897",1843071.506,6057829.264,11.11,8.137,2.323,"echo",0.08721
"7898",1843070.723,6057828.29,11.163,8.059,2.454,"echo",0.08766
"7899",1843069.805,6057827.65,11.262,8.19,2.422,"echo",0.08721
"7900",1843068.55,6057827.284,11.165,8.093,2.422,"echo",0.08721
"7901",1843067.742,6057826.724,11.229,8.059,2.52,"echo",0.08722
"7902",1843066.85,6057826.268,10.857,7.687,2.52,"echo",0.08518
"7903",1843065.795,6057826.103,10.609,7.537,2.422,"echo",0.08525
"7904",1843065.067,6057825.889,10.643,7.571,2.422,"echo",0.08555
"7905",1843064.5,6057825.54,10.776,7.672,2.454,"echo",0.08709
"7906",1843064.109,6057825.284,10.773,7.603,2.52,"echo",0.0855
"7907",1843063.608,6057825.55,10.537,7.433,2.454,"echo",0.08723
"7908",1843062.906,6057826.123,10.744,7.672,2.422,"echo",0.08704
"7909",1843062.042,6057826.09,10.803,7.699,2.454,"echo",0.08327
"7910",1843060.951,6057825.786,10.89,7.621,2.619,"echo",0.08627
"7911",1843059.802,6057826.493,10.779,7.675,2.454,"echo",0.08328
"7912",1843058.589,6057827.002,10.591,7.487,2.454,"echo",0.08322
"7913",1843057.971,6057827.603,10.531,7.656,2.225,"echo",0.08313
"7914",1843057.714,6057828.105,10.57,7.564,2.356,"echo",0.08218
"7915",1843057.635,6057828.691,10.489,7.614,2.225,"echo",0.08211
"7916",1843057.907,6057829.62,10.547,7.574,2.323,"echo",0.08283
"7917",1843058.094,6057830.449,10.706,7.602,2.454,"echo",0.08302
"7918",1843058.184,6057831.242,10.842,7.738,2.454,"echo",0.08315
"7919",1843058.326,6057832.016,10.882,7.679,2.553,"echo",0.0824
"7920",1843058.396,6057832.619,11.151,7.784,2.717,"echo",0.08383
"7921",1843058.535,6057833.334,11.158,7.758,2.75,"echo",0.08249
"7922",1843058.8,6057833.749,11.113,7.746,2.717,"echo",0.08265
"7923",1843059.383,6057833.909,11.028,7.628,2.75,"echo",0.08241
"7924",1843060.193,6057833.752,11.146,7.746,2.75,"echo",0.08377
"7925",1843060.851,6057833.652,11.18,7.715,2.815,"echo",0.08383
"7926",1843061.471,6057833.763,11.163,7.763,2.75,"echo",0.08796
"7928",1843062.853,6057833.29,10.759,7.655,2.454,"echo",0.0887
"7929",1843063.415,6057832.833,10.808,7.704,2.454,"echo",0.08923
"7930",1843063.812,6057832.495,10.623,7.65,2.323,"echo",0.08977
"7932",1843064.765,6057833.387,10.683,7.611,2.422,"echo",0.08927
"7933",1843065.03,6057833.503,10.703,7.599,2.454,"echo",0.08184
"7934",1843065.024,6057832.85,10.609,7.603,2.356,"echo",0.08297
"7935",1843064.811,6057831.994,10.402,7.494,2.258,"echo",0.08375
"7936",1843064.55,6057831.686,10.49,7.615,2.225,"echo",0.08206
"7937",1843064.327,6057831.73,10.487,7.579,2.258,"echo",0.08173
"7938",1843063.985,6057832.017,10.538,7.63,2.258,"echo",0.08294
"7939",1843063.576,6057832.432,10.564,7.591,2.323,"echo",0.08276
"7940",1843063.153,6057832.029,10.608,7.635,2.323,"echo",0.08185
"7941",1843062.725,6057831.704,10.617,7.644,2.323,"echo",0.08321
"7942",1843062.148,6057831.938,10.604,7.598,2.356,"echo",0.08442
"7943",1843061.42,6057832.413,10.967,7.797,2.52,"echo",0.08376
"7944",1843060.655,6057832.897,11.078,7.809,2.619,"echo",0.08189
"7945",1843059.832,6057833.081,10.979,7.776,2.553,"echo",0.08359
"7946",1843059.096,6057833.132,11.221,7.854,2.717,"echo",0.08721
"7947",1843058.492,6057833.029,11.156,7.756,2.75,"echo",0.08782
"7948",1843057.984,6057832.708,11.072,7.705,2.717,"echo",0.08841
"7956",1843055.993,6057825.515,10.902,7.633,2.619,"echo",0.08312
"7957",1843055.728,6057825.774,10.926,7.657,2.619,"echo",0.08285
"7958",1843055.684,6057826.306,10.768,7.664,2.454,"echo",0.08203
"7959",1843055.691,6057826.201,10.772,7.569,2.553,"echo",0.08287
"7960",1843056.12,6057826.23,10.804,7.634,2.52,"echo",0.08087
"7961",1843056.597,6057825.519,10.963,7.694,2.619,"echo",0.08213
"7962",1843057.191,6057825.082,10.882,7.613,2.619,"echo",0.08119
"7963",1843057.272,6057824.157,10.893,7.624,2.619,"echo",0.08116
"7964",1843057.377,6057823.55,10.964,7.663,2.651,"echo",0.0814
"7965",1843056.783,6057823.783,10.897,7.628,2.619,"echo",0.08215
"7966",1843056.104,6057824.013,10.945,7.676,2.619,"echo",0.08397
"7967",1843055.116,6057823.295,10.749,7.48,2.619,"echo",0.08416
"7968",1843053.93,6057823.024,10.794,7.493,2.651,"echo",0.08428
"7969",1843052.551,6057823.184,10.83,7.529,2.651,"echo",0.08442
"7970",1843050.798,6057822.752,10.933,7.632,2.651,"echo",0.0809
"7971",1843049.026,6057822.059,10.982,7.582,2.75,"echo",0.07793
"7972",1843047.266,6057821.674,11.083,7.618,2.815,"echo",0.08022
"7973",1843045.657,6057821.561,11.089,7.624,2.815,"echo",0.07845
"7974",1843044.24,6057821.731,11.221,7.756,2.815,"echo",0.07896
"7975",1843043.018,6057822.19,11.176,7.612,2.914,"echo",0.07887
"7976",1843042.074,6057822.513,11.243,7.646,2.947,"echo",0.07875
"7977",1843041.673,6057822.893,11.131,7.633,2.848,"echo",0.0788
"7978",1843041.441,6057823.12,11.061,7.661,2.75,"echo",0.08038
"7979",1843041.508,6057823.816,10.826,7.623,2.553,"echo",0.08194
"7980",1843041.05,6057824.374,10.744,7.64,2.454,"echo",0.07787
"7981",1843039.726,6057825.154,10.81,7.64,2.52,"echo",0.07782
"7982",1843038.993,6057825.815,10.953,7.652,2.651,"echo",0.0778
"7983",1843039.517,6057826.029,10.809,7.606,2.553,"echo",0.07777
"7984",1843039.764,6057825.846,10.936,7.635,2.651,"echo",0.07778
"7985",1843040.307,6057825.063,10.786,7.616,2.52,"echo",0.07773
"7986",1843041.052,6057824.351,10.725,7.621,2.454,"echo",0.07769
"7987",1843041.389,6057824.958,10.689,7.716,2.323,"echo",0.07794
"7988",1843041.697,6057826.23,10.612,7.639,2.323,"echo",0.07832
"7989",1843042.015,6057827.181,10.338,7.758,1.93,"echo",0.07943
"7990",1843042.17,6057827.918,11.142,7.742,2.75,"echo",0.08027
"7991",1843042.187,6057828.442,11.179,7.714,2.815,"echo",0.0806
"7992",1843042.041,6057828.736,11.254,7.756,2.848,"echo",0.07824
"7993",1843042.403,6057828.577,10.99,7.525,2.815,"echo",0.07877
"7994",1843042.619,6057828.974,11.081,7.616,2.815,"echo",0.08203
"7995",1843042.88,6057829.575,11.276,7.712,2.914,"echo",0.08278
"7996",1843043.077,6057830.129,11.096,7.696,2.75,"echo",0.08334
"7997",1843043.07,6057830.688,11.41,7.649,3.111,"echo",0.0846
"7998",1843043.114,6057831.01,11.461,7.7,3.111,"echo",0.08524
"7999",1843043.073,6057830.894,11.498,7.737,3.111,"echo",0.08588
"8000",1843043.354,6057830.2,10.966,7.599,2.717,"echo",0.08646
"8001",1843043.283,6057829.138,10.895,7.626,2.619,"echo",0.08805
"8002",1843042.984,6057828.387,11.107,7.74,2.717,"echo",0.08757
"8003",1843042.107,6057828.051,11.256,7.758,2.848,"echo",0.08808
"8004",1843041.426,6057827.567,10.988,7.687,2.651,"echo",0.08857
"8005",1843040.969,6057827.441,10.971,7.67,2.651,"echo",0.08905
"8006",1843040.786,6057827.556,11.161,7.761,2.75,"echo",0.0884
"8007",1843041.106,6057827.439,11.058,7.691,2.717,"echo",0.08992
"8008",1843040.98,6057827.914,11.081,7.714,2.717,"echo",0.08853
"8009",1843041.096,6057828.183,11.22,7.722,2.848,"echo",0.07983
"8010",1843041.55,6057828.293,11.06,7.66,2.75,"echo",0.08456
"8011",1843041.361,6057827.763,11.135,7.67,2.815,"echo",0.08396
"8012",1843041.49,6057826.954,11.066,7.699,2.717,"echo",0.0846
"8013",1843041.653,6057825.976,10.232,7.652,1.93,"echo",0.08585
"8015",1843041.075,6057823.938,10.938,7.834,2.454,"echo",0.08124
"8016",1843040.565,6057823.413,10.943,7.74,2.553,"echo",0.08493
"8017",1843039.989,6057824.307,10.741,7.637,2.454,"echo",0.0791
"8018",1843039.387,6057824.59,10.76,7.59,2.52,"echo",0.07889
"8019",1843038.76,6057824.78,10.815,7.612,2.553,"echo",0.07684
"8020",1843037.178,6057824.663,10.802,7.632,2.52,"echo",0.0773
"8021",1843035.836,6057824.667,10.784,7.614,2.52,"echo",0.07698
"8022",1843034.665,6057824.607,10.647,7.543,2.454,"echo",0.07699
"8023",1843033.679,6057824.416,10.799,7.629,2.52,"echo",0.07744
"8024",1843033.054,6057823.562,10.844,7.641,2.553,"echo",0.07765
"8025",1843033.06,6057823.451,10.71,7.606,2.454,"echo",0.07758
"8026",1843033.399,6057823.626,10.844,7.641,2.553,"echo",0.07761
"8027",1843034.193,6057823.451,10.699,7.595,2.454,"echo",0.07767
"8028",1843034.353,6057822.821,10.642,7.57,2.422,"echo",0.07663
"8029",1843033.884,6057821.862,10.788,7.618,2.52,"echo",0.07659
"8030",1843033.098,6057821.405,10.867,7.598,2.619,"echo",0.07653
"8031",1843032.147,6057820.061,11.028,7.628,2.75,"echo",0.07666
"8032",1843030.712,6057819.295,11.077,7.579,2.848,"echo",0.07663
"8033",1843029.141,6057818.92,11.088,7.623,2.815,"echo",0.07664
"8034",1843027.885,6057818.599,11.083,7.618,2.815,"echo",0.07657
"8035",1843026.663,6057818.686,11.036,7.636,2.75,"echo",0.07779
"8036",1843025.706,6057818.693,11.116,7.651,2.815,"echo",0.07681
"8037",1843024.926,6057818.687,10.981,7.614,2.717,"echo",0.07657
"8038",1843024.259,6057818.65,11.017,7.65,2.717,"echo",0.07631
"8039",1843023.774,6057819.003,11.024,7.657,2.717,"echo",0.07626
"8040",1843023.394,6057819.425,10.945,7.676,2.619,"echo",0.07645
"8041",1843023.055,6057819.752,11.009,7.74,2.619,"echo",0.07621
"8042",1843023.087,6057820.391,10.824,7.654,2.52,"echo",0.07615
"8043",1843022.474,6057821.037,10.707,7.603,2.454,"echo",0.0761
"8044",1843021.683,6057821.81,10.766,7.694,2.422,"echo",0.07751
"8045",1843021.25,6057822.387,10.933,7.73,2.553,"echo",0.07954
"8046",1843021.016,6057822.818,10.984,7.814,2.52,"echo",0.07495
"8047",1843020.632,6057823.236,10.94,7.836,2.454,"echo",0.07681
"8048",1843019.88,6057823.673,10.801,7.795,2.356,"echo",0.07897
"8049",1843018.94,6057823.764,10.8,7.892,2.258,"echo",0.07977
"8054",1843017.865,6057822.892,10.573,7.567,2.356,"echo",0.08964
"8058",1843021.059,6057823.411,10.238,7.068,2.52,"echo",0.08681
"8059",1843022.311,6057822.217,10.734,7.63,2.454,"echo",0.08398
"8060",1843022.786,6057822.511,10.878,7.708,2.52,"echo",0.07773
"8061",1843022.888,6057822.974,10.988,7.719,2.619,"echo",0.07646
"8062",1843022.871,6057823.523,10.995,7.726,2.619,"echo",0.07628
"8063",1843022.782,6057824.064,10.955,7.785,2.52,"echo",0.07621
"8064",1843022.58,6057824.627,10.967,7.895,2.422,"echo",0.07907
"8065",1843022.319,6057825.178,10.801,7.729,2.422,"echo",0.08106
"8066",1843021.905,6057825.395,10.681,7.708,2.323,"echo",0.08183
"8067",1843021.299,6057824.923,10.681,7.773,2.258,"echo",0.08332
"8068",1843021.069,6057823.895,10.744,7.771,2.323,"echo",0.08751
"8069",1843021.161,6057822.711,10.91,7.806,2.454,"echo",0.08857
"8070",1843021.399,6057821.606,10.899,7.795,2.454,"echo",0.08974
"8074",1843022.801,6057818.017,10.912,7.611,2.651,"echo",0.08201
"8075",1843022.505,6057817.198,10.923,7.523,2.75,"echo",0.08275
"8076",1843021.96,6057816.09,10.968,7.568,2.75,"echo",0.07646
"8077",1843021.485,6057815.713,10.905,7.505,2.75,"echo",0.07709
"8078",1843020.842,6057815.975,10.925,7.558,2.717,"echo",0.07543
"8079",1843019.7,6057815.819,10.93,7.53,2.75,"echo",0.07555
"8080",1843018.319,6057815.369,10.959,7.592,2.717,"echo",0.07584
"8081",1843016.889,6057815.494,10.892,7.623,2.619,"echo",0.0756
"8082",1843015.658,6057815.927,10.712,7.542,2.52,"echo",0.07568
"8083",1843014.51,6057816.29,10.848,7.678,2.52,"echo",0.0754
"8084",1843013.515,6057816.578,10.754,7.584,2.52,"echo",0.07538
"8085",1843012.147,6057816.674,10.725,7.621,2.454,"echo",0.07537
"8086",1843010.443,6057816.428,10.695,7.525,2.52,"echo",0.07617
"8087",1843009.04,6057816.229,10.812,7.708,2.454,"echo",0.07625
"8088",1843007.888,6057816.105,10.928,7.824,2.454,"echo",0.07762
"8089",1843006.833,6057816.225,10.682,7.578,2.454,"echo",0.07984
"8090",1843005.976,6057816.07,10.694,7.622,2.422,"echo",0.07945
"8091",1843005.162,6057815.908,10.652,7.646,2.356,"echo",0.07518
"8092",1843004.659,6057815.712,10.848,7.744,2.454,"echo",0.07236
"8093",1843003.957,6057816.034,10.763,7.691,2.422,"echo",0.07362
"8094",1843003.427,6057815.822,10.913,7.743,2.52,"echo",0.07241
"8095",1843002.985,6057816.267,10.845,7.741,2.454,"echo",0.0724
"8096",1843002.91,6057816.592,10.981,7.811,2.52,"echo",0.07264
"8097",1843003.051,6057817.241,10.906,7.703,2.553,"echo",0.08574
"8098",1843003.085,6057817.565,10.979,7.809,2.52,"echo",0.08551
"8099",1843001.834,6057817.949,10.996,7.826,2.52,"echo",0.07257
"8100",1843000.567,6057818.268,11.036,7.833,2.553,"echo",0.07697
"8101",1843000.229,6057818.962,11.236,7.869,2.717,"echo",0.08145
"8102",1843000.463,6057819.991,11.161,7.86,2.651,"echo",0.08081
"8103",1843000.539,6057820.8,11.155,7.788,2.717,"echo",0.08092
"8104",1843000.591,6057821.38,11.188,7.788,2.75,"echo",0.08154
"8105",1843000.571,6057821.89,11.173,7.708,2.815,"echo",0.083
"8106",1843000.708,6057822.136,11.512,7.948,2.914,"echo",0.08387
"8107",1843000.867,6057822.676,11.57,7.908,3.012,"echo",0.08404
"8108",1843001.151,6057823.113,11.576,7.881,3.045,"echo",0.07842
"8109",1843001.338,6057823.492,11.802,7.91,3.242,"echo",0.07135
"8110",1843001.637,6057823.607,11.642,7.783,3.209,"echo",0.07491
"8111",1843001.459,6057823.797,11.84,7.883,3.307,"echo",0.07569
"8112",1843000.827,6057824.301,11.969,7.913,3.406,"echo",0.07232
"8113",1843000.059,6057824.791,12.017,7.928,3.439,"echo",0.07261
"8114",1842999.924,6057825.115,11.869,7.912,3.307,"echo",0.08535
"8118",1843001.115,6057827.023,11.984,7.994,3.34,"echo",0.08993
"8131",1843000.686,6057820.146,11.096,7.696,2.75,"echo",0.08692
"8132",1843001.049,6057819.701,10.903,7.634,2.619,"echo",0.07496
"8134",1842999.893,6057818.279,10.934,7.665,2.619,"echo",0.08947
"8135",1842999.527,6057817.873,10.413,7.505,2.258,"echo",0.08955
"8136",1842998.767,6057816.985,10.697,7.593,2.454,"echo",0.08983
"8139",1842995.465,6057816.961,10.726,7.753,2.323,"echo",0.07091
"8140",1842994.105,6057816.56,10.675,7.702,2.323,"echo",0.07138
"8141",1842992.849,6057816.294,10.703,7.73,2.323,"echo",0.07243
"8142",1842991.591,6057816.376,10.759,7.753,2.356,"echo",0.0727
"8143",1842990.459,6057816.52,10.707,7.734,2.323,"echo",0.07105
"8144",1842989.402,6057816.281,10.731,7.758,2.323,"echo",0.07768
"8145",1842988.372,6057815.995,10.605,7.632,2.323,"echo",0.07257
"8146",1842987.578,6057815.999,10.641,7.668,2.323,"echo",0.07326
"8147",1842987.458,6057816.243,10.631,7.625,2.356,"echo",0.07387
"8148",1842987.304,6057816.861,10.623,7.617,2.356,"echo",0.06879
"8149",1842987.198,6057817.298,10.65,7.578,2.422,"echo",0.07041
"8150",1842987.21,6057817.875,10.909,7.706,2.553,"echo",0.07397
"8151",1842987.182,6057818.364,10.944,7.675,2.619,"echo",0.07526
"8152",1842987.607,6057819.049,11.008,7.641,2.717,"echo",0.07602
"8154",1842987.536,6057820.568,11.376,7.812,2.914,"echo",0.08847
"8155",1842987.483,6057821.401,11.181,7.617,2.914,"echo",0.08711
"8156",1842987.79,6057821.345,11.289,7.692,2.947,"echo",0.08662
"8157",1842988.035,6057819.484,11.143,7.645,2.848,"echo",0.08425
"8158",1842988.118,6057818.961,10.942,7.641,2.651,"echo",0.07308
"8159",1842987.934,6057818.142,10.893,7.69,2.553,"echo",0.07422
"8160",1842987.931,6057817.51,10.638,7.632,2.356,"echo",0.07513
"8161",1842986.743,6057816.735,10.456,7.548,2.258,"echo",0.0763
"8162",1842985.869,6057815.82,10.591,7.618,2.323,"echo",0.07792
"8163",1842985.087,6057815.91,10.833,7.663,2.52,"echo",0.07723
"8164",1842984.169,6057816.09,10.541,7.633,2.258,"echo",0.07563
"8165",1842982.8,6057815.749,10.775,7.671,2.454,"echo",0.0772
"8166",1842981.718,6057815.715,10.586,7.613,2.323,"echo",0.07052
"8167",1842980.279,6057815.251,10.65,7.677,2.323,"echo",0.06842
"8168",1842978.917,6057814.772,10.773,7.669,2.454,"echo",0.06878
"8169",1842977.302,6057814.759,10.634,7.628,2.356,"echo",0.06862
"8170",1842975.693,6057814.49,10.692,7.686,2.356,"echo",0.06909
"8171",1842974.067,6057814.256,10.749,7.677,2.422,"echo",0.06911
"8172",1842972.505,6057814.729,10.738,7.666,2.422,"echo",0.06972
"8173",1842971.121,6057814.593,10.801,7.697,2.454,"echo",0.06951
"8174",1842969.936,6057814.659,10.758,7.654,2.454,"echo",0.06928
"8182",1842962.145,6057819.596,11.364,7.407,3.307,"echo",0.07935
"8183",1842961.102,6057820.336,11.502,7.807,3.045,"echo",0.07288
"8184",1842960.569,6057821.194,11.081,7.714,2.717,"echo",0.08209
"8185",1842960.546,6057821.461,10.957,7.688,2.619,"echo",0.06863
"8186",1842960.896,6057820.999,11.02,7.751,2.619,"echo",0.06831
"8187",1842961.048,6057820.512,11.36,7.763,2.947,"echo",0.06967
"8188",1842961.252,6057820.137,10.771,7.667,2.454,"echo",0.0725
"8189",1842961.192,6057819.675,11.493,7.732,3.111,"echo",0.07324
"8190",1842960.892,6057818.984,11.616,7.757,3.209,"echo",0.07401
"8191",1842961.509,6057818.18,11.499,7.607,3.242,"echo",0.07484
"8192",1842961.948,6057817.231,11.653,7.696,3.307,"echo",0.07492
"8193",1842962.067,6057816.128,11.606,7.747,3.209,"echo",0.0759
"8194",1842962.323,6057815.096,11.269,7.672,2.947,"echo",0.07329
"8195",1842961.639,6057814.416,10.993,7.626,2.717,"echo",0.06934
"8196",1842960.539,6057813.746,11.01,7.709,2.651,"echo",0.07064
"8197",1842960.067,6057813.107,11.007,7.706,2.651,"echo",0.06945
"8198",1842959.559,6057812.375,10.81,7.64,2.52,"echo",0.06907
"8199",1842958.89,6057811.518,10.713,7.641,2.422,"echo",0.06908
"8200",1842958.479,6057810.856,10.734,7.662,2.422,"echo",0.07094
"8201",1842957.584,6057810.902,10.795,7.592,2.553,"echo",0.06722
"8202",1842956.559,6057811.143,10.631,7.559,2.422,"echo",0.06724
"8203",1842955.03,6057810.539,10.632,7.56,2.422,"echo",0.06723
"8204",1842953.407,6057810.512,10.727,7.557,2.52,"echo",0.06784
